index,value
1370,327.3366837190342
1371,313.9315754604304
1372,323.01722794787446
1373,321.1369883294688
1374,319.852209687597
1375,324.81911246499675
1376,322.9203748643653
1377,322.03167764569724
1378,325.0435277996976
1379,317.1394618382146
1380,319.04925089480247
1381,315.92003762770565
1382,326.57966232474837
1383,328.5012372263128
1384,325.00005101389155
1385,325.0984764653842
1386,308.996638329075
1387,313.01901429422514
1388,316.8349883842639
1389,328.4602631085546
1390,313.0497788449787
1391,315.957651805079
1392,321.6273069698071
1393,323.01873442829304
1394,319.76053942907475
1395,325.2253999279953
1396,319.6452600863268
1397,312.456776041922
1398,316.44123178499524
1399,318.392462358152
1400,313.5274195983237
1401,333.17330056590635
1402,327.74901163359243
1403,329.12185039776404
1404,323.02875277825297
1405,315.5083928652626
1406,322.8824056119329
1407,323.1296591924955
1408,323.03982271747907
1409,314.5385935507796
1410,312.68209750765976
1411,323.205651492008
1412,316.393775714688
1413,329.94288036868886
1414,312.2641497337461
1415,317.57337313260985
1416,318.4655809313415
1417,308.66754053192346
1418,319.8393489593902
1419,324.10220339645815
1420,311.0640128800925
1421,325.6984545477139
1422,315.5398866028604
1423,319.71952701000464
1424,323.39351844523196
1425,306.99545140307913
1426,319.22042564507444
1427,322.38578396012616
1428,334.83837958398004
1429,329.6700843906985
1430,322.22671478998365
1431,306.4672843378795
1432,309.9334057805568
1433,316.8749672969732
1434,310.54693572320366
1435,321.0427293993207
1436,323.63507263991175
1437,327.0624477361269
1438,325.80001954820324
1439,319.8639935205397
1440,323.7577349081971
1441,318.4468662991715
1442,316.95985056754944
1443,315.9486148174307
1444,327.7760899703843
1445,309.8889945470396
1446,316.23562853281214
1447,314.7567561929319
1448,312.4125797712853
1449,317.6311326285025
1450,319.6141909999082
1451,322.51681220340157
1452,315.03516448913956
1453,311.36506676352604
1454,320.0852740807189
1455,320.85280405530045
1456,324.90231610827794
1457,325.081540996859
1458,308.76163447134
1459,324.80373623332275
1460,317.06398646272254
1461,311.0356480849941
1462,325.0772521908195
1463,318.6085138836861
1464,303.3342697537283
1465,318.2610392641611
1466,314.82285524379466
1467,324.10382642701006
1468,321.07944057050105
1469,316.1455775706332
1470,312.4276190637993
1471,326.85536685211713
1472,323.4837824036533
1473,323.2924538463281
1474,307.6668908243995
1475,320.4202578595783
1476,320.5492934113241
1477,321.5353097922078
1478,311.0505534091088
1479,312.3171133523551
1480,316.18435539163977
1481,325.94167464106005
1482,326.59498240436994
1483,310.5497804753063
1484,302.0044996322896
1485,318.7518225930079
1486,320.04374305776895
1487,325.721536463811
1488,316.8173834622431
1489,332.3800871111095
1490,315.8670109172136
1491,314.3182531710799
1492,317.9269563382372
1493,315.37298998080877
1494,317.97159046116815
1495,331.1294863216109
1496,328.5976347155152
1497,316.4097620084558
1498,311.86438468646173
1499,332.1755452452489
1500,320.27442475877496
